t, X, Y, Z, DT
44.505493, -6.894781, 3.023839, 35.088271, 0.001254
44.506718, -5.931099, 3.410374, 33.961106, 0.001224
44.507910, -5.028599, 3.672109, 32.875875, 0.001192
44.509067, -4.192023, 3.835694, 31.840040, 0.001157
44.510187, -3.423276, 3.924604, 30.856535, 0.001119
44.511264, -2.722012, 3.958892, 29.925232, 0.001077
44.512296, -2.086172, 3.955280, 29.044099, 0.001032
44.513277, -1.512454, 3.927434, 28.210051, 0.000981
44.514201, -0.996701, 3.886340, 27.419556, 0.000924
44.515059, -0.534220, 3.840695, 26.669032, 0.000858
44.515836, -0.120033, 3.797290, 25.955094, 0.000777
44.516502, 0.250934, 3.761359, 25.274691, 0.000666
44.517200, 0.583707, 3.736889, 24.625172, 0.000699
44.517978, 0.883163, 3.726880, 24.004296, 0.000777
44.518813, 1.153961, 3.733568, 23.410223, 0.000835
44.519694, 1.400503, 3.758611, 22.841489, 0.000881
44.520614, 1.626905, 3.803240, 22.296968, 0.000920
44.521568, 1.836996, 3.868383, 21.775844, 0.000954
44.522552, 2.034315, 3.954765, 21.277579, 0.000984
44.523563, 2.222129, 4.062985, 20.801892, 0.001011
44.524600, 2.403447, 4.193582, 20.348739, 0.001037
44.525662, 2.581042, 4.347078, 19.918306, 0.001061
44.526746, 2.757473, 4.524011, 19.511003, 0.001085
44.527854, 2.935109, 4.724964, 19.127467, 0.001107
44.528983, 3.116151, 4.950571, 18.768569, 0.001130
44.530135, 3.302655, 5.201524, 18.435428, 0.001151
44.531308, 3.496547, 5.478565, 18.129432, 0.001173
44.532503, 3.699646, 5.782474, 17.852256, 0.001195
44.533719, 3.913670, 6.114039, 17.605894, 0.001216
44.534957, 4.140248, 6.474021, 17.392682, 0.001238
44.536216, 4.380924, 6.863108, 17.215336, 0.001259
44.537497, 4.637154, 7.281848, 17.076978, 0.001281
44.538798, 4.910298, 7.730571, 16.981167, 0.001302
44.540121, 5.201603, 8.209293, 16.931923, 0.001322
44.541463, 5.512180, 8.717595, 16.933739, 0.001343
44.542826, 5.842966, 9.254483, 16.991583, 0.001362
44.544207, 6.194681, 9.818222, 17.110870, 0.001381
44.545606, 6.567768, 10.406149, 17.297413, 0.001399
44.547022, 6.962322, 11.014461, 17.557318, 0.001416
44.548453, 7.378001, 11.637993, 17.896836, 0.001431
44.549898, 7.813929, 12.269982, 18.322140, 0.001445
44.551355, 8.268585, 12.901855, 18.839020, 0.001457
44.552823, 8.739680, 13.523041, 19.452487, 0.001467
44.554298, 9.224037, 14.120861, 20.166268, 0.001475
44.555780, 9.717471, 14.680521, 20.982218, 0.001481
44.557265, 10.214690, 15.185268, 21.899635, 0.001485
44.558752, 10.709232, 15.616750, 22.914549, 0.001487
44.560239, 11.193449, 15.955628, 24.019015, 0.001487
44.561724, 11.658566, 16.182472, 25.200521, 0.001485
44.563204, 12.094839, 16.278933, 26.441607, 0.001481
44.564679, 12.491811, 16.229138, 27.719824, 0.001475
44.566147, 12.838693, 16.021214, 29.008130, 0.001468
44.567606, 13.124844, 15.648779, 30.275826, 0.001459
44.569056, 13.340351, 15.112183, 31.490008, 0.001450
44.570495, 13.476631, 14.419299, 32.617488, 0.001439
44.571924, 13.527046, 13.585661, 33.626989, 0.001428
44.573340, 13.487412, 12.633854, 34.491366, 0.001416
44.574749, 13.356383, 11.592152, 35.189556, 0.001408
44.576149, 13.135629, 10.492552, 35.707981, 0.001400
44.577541, 12.829794, 9.368451, 36.041209, 0.001392
44.578923, 12.446226, 8.252273, 36.191806, 0.001383
44.580297, 11.994528, 7.173358, 36.169449, 0.001373
44.581659, 11.485964, 6.156351, 35.989474, 0.001363
44.583011, 10.932801, 5.220224, 35.671124, 0.001352
44.584351, 10.347654, 4.377943, 35.235738, 0.001340
44.585679, 9.742889, 3.636704, 34.705110, 0.001328
44.586993, 9.130128, 2.998601, 34.100159, 0.001314
44.588293, 8.519872, 2.461533, 33.439979, 0.001300
44.589579, 7.921266, 2.020229, 32.741265, 0.001285
44.590848, 7.341966, 1.667240, 32.018074, 0.001270
44.592102, 6.788124, 1.393824, 31.281840, 0.001254
44.593339, 6.264442, 1.190684, 30.541561, 0.001237
44.594559, 5.774286, 1.048534, 29.804101, 0.001220
44.595763, 5.319837, 0.958513, 29.074523, 0.001203
44.596949, 4.902255, 0.912450, 28.356435, 0.001186
44.598118, 4.521856, 0.903030, 27.652302, 0.001169
44.599271, 4.178270, 0.923860, 26.963727, 0.001153
44.600408, 3.870602, 0.969483, 26.291676, 0.001137
44.601529, 3.597565, 1.035340, 25.636668, 0.001122
44.602637, 3.357604, 1.117714, 24.998914, 0.001107
44.603731, 3.148994, 1.213649, 24.378431, 0.001094
44.604813, 2.969926, 1.320874, 23.775120, 0.001082
44.605884, 2.818580, 1.437718, 23.188825, 0.001072
44.606947, 2.693172, 1.563030, 22.619372, 0.001063
44.608002, 2.592003, 1.696111, 22.066599, 0.001055
44.609052, 2.513487, 1.836649, 21.530376, 0.001050
44.610099, 2.456178, 1.984659, 21.010621, 0.001046
44.611143, 2.418779, 2.140440, 20.507305, 0.001045
44.612189, 2.400161, 2.304529, 20.020468, 0.001045
44.613236, 2.399361, 2.477672, 19.550222, 0.001047
44.614289, 2.415589, 2.660792, 19.096766, 0.001053
44.615353, 2.448224, 2.854971, 18.660389, 0.001063
44.616427, 2.496816, 3.061430, 18.241489, 0.001075
44.617515, 2.561079, 3.281515, 17.840580, 0.001088
44.618617, 2.640888, 3.516686, 17.458318, 0.001102
44.619735, 2.736274, 3.768507, 17.095512, 0.001118
44.620870, 2.847420, 4.038637, 16.753154, 0.001135
44.622024, 2.974650, 4.328818, 16.432442, 0.001154
44.623197, 3.118430, 4.640864, 16.134814, 0.001173
44.624390, 3.279357, 4.976646, 15.861984, 0.001193
44.625604, 3.458148, 5.338066, 15.615979, 0.001214
44.626841, 3.655635, 5.727033, 15.399189, 0.001236
44.628099, 3.872753, 6.145419, 15.214415, 0.001258
44.629380, 4.110520, 6.595007, 15.064919, 0.001281
44.630685, 4.370021, 7.077424, 14.954484, 0.001304
44.632012, 4.652380, 7.594049, 14.887471, 0.001327
44.633362, 4.958729, 8.145897, 14.868867, 0.001350
44.634735, 5.290168, 8.733473, 14.904335, 0.001373
44.636129, 5.647706, 9.356597, 15.000242, 0.001394
44.637544, 6.032198, 10.014179, 15.163664, 0.001415
44.638979, 6.444258, 10.703964, 15.402354, 0.001435
44.640433, 6.884162, 11.422231, 15.724653, 0.001453
44.641902, 7.351717, 12.163449, 16.139327, 0.001470
44.643387, 7.846124, 12.919923, 16.655304, 0.001484
44.644883, 8.365805, 13.681419, 17.281286, 0.001497
44.646389, 8.908222, 14.434831, 18.025210, 0.001506
44.647903, 9.469683, 15.163924, 18.893540, 0.001514
44.649421, 10.045146, 15.849231, 19.890379, 0.001518
44.650942, 10.628041, 16.468174, 21.016427, 0.001520
44.652461, 11.210144, 16.995519, 22.267824, 0.001520
44.653978, 11.781516, 17.404247, 23.634991, 0.001517
44.655490, 12.330560, 17.666907, 25.101601, 0.001512
44.656995, 12.844219, 17.757456, 26.643889, 0.001505
44.658490, 13.308362, 17.653525, 28.230525, 0.001496
44.659976, 13.708351, 17.338908, 29.823258, 0.001485
44.661449, 14.029797, 16.805986, 31.378487, 0.001474
44.662911, 14.259451, 16.057686, 32.849761, 0.001461
44.664359, 14.386165, 15.108573, 34.191043, 0.001448
44.665793, 14.401799, 13.984738, 35.360369, 0.001434
44.667214, 14.301976, 12.722338, 36.323383, 0.001422
44.668627, 14.086557, 11.364880, 37.056196, 0.001413
44.670030, 13.759768, 9.959630, 37.547081, 0.001403
44.671423, 13.329953, 8.553665, 37.796777, 0.001393
44.672805, 12.808983, 7.190194, 37.817385, 0.001383
44.674177, 12.211400, 5.905652, 37.630170, 0.001371
44.675536, 11.553424, 4.727875, 37.262701, 0.001359
44.676882, 10.851935, 3.675439, 36.745831, 0.001346
44.678214, 10.123536, 2.758025, 36.110949, 0.001332
44.679531, 9.383785, 1.977538, 35.387799, 0.001317
44.680832, 8.646627, 1.329659, 34.602972, 0.001301
44.682115, 7.924034, 0.805540, 33.779083, 0.001283
44.683379, 7.225848, 0.393415, 32.934510, 0.001264
44.684624, 6.559766, 0.079984, 32.083557, 0.001245
44.685848, 5.931461, -0.148488, 31.236879, 0.001224
44.687051, 5.344772, -0.305367, 30.402044, 0.001203
44.688232, 4.801939, -0.403113, 29.584131, 0.001181
44.689390, 4.303863, -0.452965, 28.786292, 0.001158
44.690525, 3.850353, -0.464790, 28.010253, 0.001135
44.691637, 3.440367, -0.447051, 27.256722, 0.001112
44.692726, 3.072221, -0.406861, 26.525720, 0.001089
44.693791, 2.743778, -0.350086, 25.816824, 0.001066
44.694834, 2.452601, -0.281463, 25.129356, 0.001043
44.695855, 2.196080, -0.204746, 24.462503, 0.001021
44.696854, 1.971542, -0.122835, 23.815409, 0.000999
44.697832, 1.776328, -0.037906, 23.187227, 0.000978
44.698791, 1.607853, 0.048471, 22.577151, 0.000959
44.699731, 1.463655, 0.135225, 21.984433, 0.000940
44.700654, 1.341426, 0.221701, 21.408390, 0.000923
44.701562, 1.239030, 0.307574, 20.848404, 0.000908
44.702456, 1.154518, 0.392790, 20.303921, 0.000894
44.703338, 1.086131, 0.477507, 19.774441, 0.000882
44.704211, 1.032303, 0.562054, 19.259516, 0.000873
44.705076, 0.991653, 0.646896, 18.758744, 0.000865
44.705936, 0.962982, 0.732604, 18.271766, 0.000860
44.706793, 0.945263, 0.819838, 17.798258, 0.000857
44.707649, 0.937636, 0.909328, 17.337935, 0.000856
44.708508, 0.939391, 1.001868, 16.890542, 0.000858
44.709373, 0.949968, 1.098305, 16.455861, 0.000865
44.710248, 0.968939, 1.199542, 16.033708, 0.000875
44.711135, 0.996010, 1.306534, 15.623933, 0.000887
44.712035, 1.031006, 1.420292, 15.226428, 0.000900
44.712951, 1.073867, 1.541888, 14.841129, 0.000916
44.713883, 1.124645, 1.672463, 14.468021, 0.000932
44.714833, 1.183501, 1.813231, 14.107144, 0.000950
44.715803, 1.250697, 1.965491, 13.758607, 0.000970
44.716793, 1.326599, 2.130635, 13.422592, 0.000990
44.717804, 1.411677, 2.310163, 13.099373, 0.001012
44.718839, 1.506504, 2.505688, 12.789328, 0.001035
44.719898, 1.611758, 2.718951, 12.492963, 0.001059
44.720981, 1.728223, 2.951831, 12.210928, 0.001084
44.722091, 1.856797, 3.206357, 11.944050, 0.001110
44.723227, 1.998492, 3.484712, 11.693367, 0.001136
44.724391, 2.154438, 3.789246, 11.460161, 0.001164
44.725584, 2.325892, 4.122474, 11.246013, 0.001193
44.726806, 2.514237, 4.487076, 11.052850, 0.001222
44.728057, 2.720987, 4.885885, 10.883017, 0.001252
44.729339, 2.947787, 5.321869, 10.739346, 0.001282
44.730651, 3.196417, 5.798097, 10.625249, 0.001312
44.731994, 3.468777, 6.317685, 10.544816, 0.001343
44.733368, 3.766888, 6.883720, 10.502922, 0.001374
44.734772, 4.092862, 7.499146, 10.505360, 0.001404
44.736205, 4.448879, 8.166616, 10.558962, 0.001433
44.737667, 4.837142, 8.888285, 10.671742, 0.001462
44.739155, 5.259814, 9.665536, 10.853016, 0.001489
44.740669, 5.718934, 10.498632, 11.113513, 0.001514
44.742206, 6.216299, 11.386270, 11.465429, 0.001537
44.743763, 6.753313, 12.325027, 11.922418, 0.001557
44.745336, 7.330794, 13.308704, 12.499449, 0.001574
44.746923, 7.948724, 14.327558, 13.212495, 0.001587
44.748520, 8.605957, 15.367461, 14.077968, 0.001597
44.750122, 9.299864, 16.409041, 15.111839, 0.001602
44.751727, 10.025936, 17.426909, 16.328336, 0.001604
44.753329, 10.777363, 18.389120, 17.738209, 0.001602
44.754926, 11.544622, 19.257097, 19.346502, 0.001597
44.756515, 12.315124, 19.986279, 21.149963, 0.001588
44.758092, 13.073012, 20.527780, 23.134277, 0.001577
44.759655, 13.799189, 20.831290, 25.271533, 0.001563
44.761203, 14.471684, 20.849311, 27.518473, 0.001548
44.762733, 15.066449, 20.542527, 29.816224, 0.001531
44.764246, 15.558616, 19.885729, 32.092142, 0.001513
44.765740, 15.924199, 18.873355, 34.264187, 0.001494
44.767215, 16.142079, 17.523380, 36.247690, 0.001475
44.768671, 16.196058, 15.878399, 37.963774, 0.001456
44.770109, 16.076634, 14.003141, 39.347994, 0.001438
44.771535, 15.782212, 11.978469, 40.357516, 0.001426
44.772950, 15.319480, 9.892826, 40.975283, 0.001415
44.774353, 14.702893, 7.832787, 41.210355, 0.001403
44.775743, 13.953324, 5.874550, 41.094524, 0.001390
44.777119, 13.096151, 4.077833, 40.676236, 0.001377
44.778481, 12.159088, 2.482913, 40.013288, 0.001362
44.779827, 11.170100, 1.110689, 39.165789, 0.001346
44.781155, 10.155630, -0.034939, 38.190484, 0.001328
44.782463, 9.139302, -0.963349, 37.136947, 0.001308
44.783749, 8.141123, -1.693080, 36.045660, 0.001286
44.785010, 7.177147, -2.248007, 34.947650, 0.001261
44.786245, 6.259501, -2.654206, 33.865183, 0.001235
44.787450, 5.396664, -2.937650, 32.813074, 0.001205
44.788624, 4.593909, -3.122685, 31.800210, 0.001174
44.789764, 3.853802, -3.231174, 30.831038, 0.001140
44.790867, 3.176725, -3.282109, 29.906875, 0.001103
44.791930, 2.561356, -3.291572, 29.026976, 0.001063
44.792950, 2.005103, -3.272899, 28.189348, 0.001020
44.793924, 1.504474, -3.236947, 27.391352, 0.000974
44.794846, 1.055384, -3.192423, 26.630109, 0.000922
44.795709, 0.653398, -3.146206, 25.902769, 0.000863
44.796504, 0.293924, -3.103658, 25.206669, 0.000795
44.797212, -0.027642, -3.068909, 24.539424, 0.000708
44.797818, -0.315807, -3.045099, 23.898958, 0.000606
44.798523, -0.574911, -3.034588, 23.283511, 0.000705
44.799294, -0.809075, -3.039144, 22.691625, 0.000771
44.800115, -1.022172, -3.060082, 22.122120, 0.000821
44.800978, -1.217816, -3.098395, 21.574068, 0.000863
44.801876, -1.399361, -3.154856, 21.046772, 0.000898
44.802806, -1.569907, -3.230095, 20.539738, 0.000930
44.803765, -1.732313, -3.324673, 20.052668, 0.000959
44.804750, -1.889223, -3.439129, 19.585439, 0.000986
44.805761, -2.043077, -3.574026, 19.138103, 0.001011
44.806796, -2.196140, -3.729977, 18.710884, 0.001035
44.807855, -2.350524, -3.907676, 18.304185, 0.001059
44.808936, -2.508210, -4.107907, 17.918592, 0.001082
44.810041, -2.671070, -4.331557, 17.554895, 0.001105
44.811169, -2.840888, -4.579616, 17.214104, 0.001128
44.812319, -3.019376, -4.853175, 16.897475, 0.001150
44.813492, -3.208192, -5.153414, 16.606536, 0.001173
44.814689, -3.408953, -5.481582, 16.343124, 0.001196
44.815908, -3.623241, -5.838972, 16.109421, 0.001220
44.817151, -3.852613, -6.226879, 15.908001, 0.001243
44.818418, -4.098599, -6.646552, 15.741869, 0.001266
44.819707, -4.362696, -7.099122, 15.614514, 0.001290
44.821020, -4.646359, -7.585518, 15.529954, 0.001313
44.822355, -4.950977, -8.106359, 15.492782, 0.001336
44.823713, -5.277848, -8.661817, 15.508200, 0.001358
44.825093, -5.628131, -9.251452, 15.582045, 0.001379
44.826493, -6.002797, -9.874011, 15.720785, 0.001400
44.827913, -6.402559, -10.527198, 15.931486, 0.001420
44.829351, -6.827778, -11.207402, 16.221727, 0.001438
44.830806, -7.278366, -11.909396, 16.599449, 0.001455
44.832275, -7.753651, -12.626020, 17.072722, 0.001470
44.833758, -8.252239, -13.347855, 17.649397, 0.001482
44.835250, -8.771850, -14.062935, 18.336628, 0.001493
44.836751, -9.309151, -14.756517, 19.140258, 0.001501
44.838257, -9.859583, -15.410990, 20.064044, 0.001506
44.839767, -10.417210, -16.005973, 21.108751, 0.001509
44.841277, -10.974601, -16.518692, 22.271147, 0.001510
44.842785, -11.522776, -16.924712, 23.542993, 0.001508
44.844290, -12.051251, -17.199073, 24.910123, 0.001505
44.845788, -12.548197, -17.317848, 26.351810, 0.001499
44.847279, -13.000764, -17.260071, 27.840574, 0.001491
44.848761, -13.395557, -17.009891, 29.342635, 0.001482
44.850233, -13.719284, -16.558713, 30.819138, 0.001471
44.851693, -13.959525, -15.907001, 32.228184, 0.001460
44.853140, -14.105575, -15.065420, 33.527547, 0.001448
44.854575, -14.149266, -14.054995, 34.677817, 0.001435
44.855997, -14.085675, -12.906135, 35.645544, 0.001421
44.857409, -13.913615, -11.656547, 36.405934, 0.001413
44.858813, -13.635835, -10.348292, 36.944648, 0.001404
44.860208, -13.258901, -9.024399, 37.258454, 0.001394
44.861592, -12.792758, -7.725536, 37.354660, 0.001384
44.862966, -12.250044, -6.487209, 37.249507, 0.001374
44.864328, -11.645242, -5.337813, 36.965853, 0.001362
44.865678, -10.993771, -4.297665, 36.530558, 0.001350
44.867014, -10.311122, -3.378977, 35.971978, 0.001337
44.868337, -9.612107, -2.586576, 35.317831, 0.001323
44.869644, -8.910281, -1.919114, 34.593627, 0.001307
44.870935, -8.217537, -1.370504, 33.821679, 0.001291
44.872209, -7.543888, -0.931375, 33.020645, 0.001274
44.873464, -6.897399, -0.590381, 32.205497, 0.001256
44.874701, -6.284236, -0.335298, 31.387775, 0.001236
44.875918, -5.708806, -0.153854, 30.576020, 0.001217
44.877114, -5.173954, -0.034331, 29.776269, 0.001196
44.878290, -4.681181, 0.034051, 28.992570, 0.001176
44.879444, -4.230873, 0.060920, 28.227438, 0.001155
44.880578, -3.822525, 0.054664, 27.482261, 0.001134
44.881690, -3.454941, 0.022425, 26.757629, 0.001113
44.882782, -3.126416, -0.029831, 26.053584, 0.001092
44.883854, -2.834894, -0.097228, 25.369827, 0.001072
44.884906, -2.578099, -0.175860, 24.705848, 0.001052
44.885939, -2.353641, -0.262676, 24.061035, 0.001033
44.886955, -2.159104, -0.355364, 23.434739, 0.001016
44.887955, -1.992115, -0.452239, 22.826317, 0.001000
44.888940, -1.850389, -0.552144, 22.235158, 0.000985
44.889911, -1.731773, -0.654367, 21.660696, 0.000971
44.890871, -1.634270, -0.758559, 21.102424, 0.000960
44.891821, -1.556053, -0.864674, 20.559886, 0.000950
44.892764, -1.495477, -0.972913, 20.032682, 0.000943
44.893702, -1.451085, -1.083679, 19.520469, 0.000938
44.894636, -1.421603, -1.197544, 19.022951, 0.000934
44.895570, -1.405940, -1.315222, 18.539887, 0.000933
44.896504, -1.403184, -1.437542, 18.071084, 0.000935
44.897444, -1.412593, -1.565441, 17.616401, 0.000939
44.898392, -1.433588, -1.699947, 17.175750, 0.000949
44.899353, -1.465750, -1.842178, 16.749101, 0.000960
44.900326, -1.508809, -1.993338, 16.336490, 0.000973
44.901314, -1.562638, -2.154716, 15.938021, 0.000988
44.902318, -1.627252, -2.327689, 15.553880, 0.001004
44.903341, -1.702797, -2.513728, 15.184345, 0.001022
44.904382, -1.789552, -2.714403, 14.829804, 0.001041
44.905443, -1.887924, -2.931391, 14.490767, 0.001061
44.906526, -1.998444, -3.166479, 14.167894, 0.001083
44.907631, -2.121770, -3.421571, 13.862015, 0.001105
44.908760, -2.258685, -3.698695, 13.574164, 0.001129
44.909914, -2.410095, -4.000003, 13.305611, 0.001153
44.911092, -2.577031, -4.327770, 13.057908, 0.001179
44.912297, -2.760648, -4.684388, 12.832932, 0.001205
44.913529, -2.962225, -5.072347, 12.632949, 0.001232
44.914788, -3.183158, -5.494221, 12.460670, 0.001259
44.916074, -3.424959, -5.952618, 12.319333, 0.001287
44.917389, -3.689244, -6.450137, 12.212779, 0.001314
44.918731, -3.977719, -6.989284, 12.145546, 0.001342
44.920101, -4.292157, -7.572367, 12.122965, 0.001370
44.921499, -4.634366, -8.201354, 12.151258, 0.001397
44.922922, -5.006147, -8.877688, 12.237638, 0.001424
44.924371, -5.409232, -9.602042, 12.390393, 0.001449
44.925844, -5.845202, -10.374019, 12.618944, 0.001473
44.927338, -6.315383, -11.191768, 12.933860, 0.001495
44.928853, -6.820710, -12.051531, 13.346802, 0.001514
44.930384, -7.361560, -12.947109, 13.870357, 0.001532
44.931930, -7.937538, -13.869260, 14.517729, 0.001546
44.933487, -8.547239, -14.805055, 15.302219, 0.001557
44.935052, -9.187952, -15.737251, 16.236461, 0.001565
44.936621, -9.855357, -16.643749, 17.331346, 0.001569
44.938191, -10.543188, -17.497278, 18.594614, 0.001570
44.939759, -11.242934, -18.265444, 20.029117, 0.001568
44.941322, -11.943584, -18.911348, 21.630842, 0.001563
44.942877, -12.631497, -19.394958, 23.386849, 0.001555
44.944421, -13.290458, -19.675391, 25.273425, 0.001544
44.945953, -13.901992, -19.714141, 27.254846, 0.001532
44.947472, -14.445991, -19.479097, 29.283215, 0.001518
44.948975, -14.901693, -18.948964, 31.299831, 0.001503
44.950462, -15.248981, -18.117413, 33.238338, 0.001487
44.951932, -15.469904, -16.996139, 35.029620, 0.001470
44.953385, -15.550259, -15.615987, 36.607948, 0.001453
44.954821, -15.481013, -14.025593, 37.917468, 0.001436
44.956246, -15.259328, -12.287455, 38.917886, 0.001425
44.957660, -14.889023, -10.471982, 39.588237, 0.001414
44.959063, -14.380354, -8.650535, 39.928026, 0.001403
44.960454, -13.749160, -6.888730, 39.955638, 0.001391
44.961833, -13.015521, -5.241125, 39.704496, 0.001379
44.963198, -12.202120, -3.747997, 39.217920, 0.001365
44.964548, -11.332578, -2.434367, 38.543715, 0.001351
44.965883, -10.429942, -1.310954, 37.729391, 0.001334
44.967200, -9.515486, -0.376461, 36.818565, 0.001317
44.968497, -8.607868, 0.379497, 35.848716, 0.001297
44.969773, -7.722670, 0.973374, 34.850213, 0.001276
44.971026, -6.872240, 1.425009, 33.846317, 0.001253
